order_id,order_date,ship_date,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,quantity,discount,sales,profit
ORD-100651,2023-03-31,2023-04-06,CU-10129,Michael Wilson,Consumer,United States,Austin,Texas,Central,PRD-TEC-1472,Technology,Copiers,Copiers Classic 602,3,0.0,3415.05,-447.04
ORD-100652,2023-11-10,2023-11-16,CU-10090,Sarah Miller,Consumer,United States,San Francisco,California,West,PRD-FUR-6185,Furniture,Furnishings,Furnishings Pro 421,2,0.0,1558.41,25.45
ORD-100653,2023-12-13,2023-12-18,CU-10187,Susan Jackson,Home Office,United States,Worcester,Massachusetts,East,PRD-TEC-4255,Technology,Phones,Phones Elite 297,9,0.0,2702.24,-33.07
ORD-100654,2025-11-01,2025-11-05,CU-10088,Thomas Lee,Home Office,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-2483,Office Supplies,Binders,Binders Advanced 577,10,0.0,149.01,-13.69
ORD-100655,2024-01-09,2024-01-15,CU-10044,William Williams,Consumer,United States,Portland,Oregon,West,PRD-FUR-3174,Furniture,Tables,Tables Advanced 571,2,0.1,1432.11,320.37
ORD-100656,2024-09-27,2024-09-28,CU-10194,Mary Martinez,Consumer,United States,Springfield,Illinois,Central,PRD-TEC-5334,Technology,Accessories,Accessories Executive 331,4,0.15,4997.84,993.47
ORD-100657,2023-07-09,2023-07-13,CU-10181,Mary Williams,Home Office,United States,Cleveland,Ohio,Central,PRD-TEC-5729,Technology,Machines,Machines Pro 954,10,0.3,2488.23,58.38
ORD-100658,2024-02-29,2024-03-03,CU-10257,Linda Taylor,Consumer,United States,Austin,Texas,Central,PRD-OFF-6291,Office Supplies,Paper,Paper Classic 367,1,0.4,38.68,-3.1
ORD-100659,2025-02-01,2025-02-06,CU-10193,Susan Jones,Home Office,United States,Philadelphia,Pennsylvania,East,PRD-OFF-8648,Office Supplies,Binders,Binders Standard 531,8,0.2,508.84,1.6
ORD-100660,2024-01-17,2024-01-24,CU-10011,Susan Davis,Home Office,United States,Memphis,Tennessee,South,PRD-OFF-4838,Office Supplies,Art,Art Deluxe 358,6,0.0,362.96,121.73
ORD-100661,2025-11-04,2025-11-05,CU-10215,Barbara Moore,Home Office,United States,Raleigh,North Carolina,South,PRD-FUR-6458,Furniture,Tables,Tables Standard 407,10,0.0,8704.5,-740.36
ORD-100662,2023-04-21,2023-04-22,CU-10158,Elizabeth Thomas,Corporate,United States,Eugene,Oregon,West,PRD-FUR-4331,Furniture,Furnishings,Furnishings Pro 774,3,0.0,661.04,-21.09
ORD-100663,2025-06-13,2025-06-14,CU-10125,Sarah Smith,Corporate,United States,Portland,Oregon,West,PRD-FUR-4977,Furniture,Bookcases,Bookcases Elite 582,9,0.3,3992.74,1060.77
ORD-100664,2023-07-16,2023-07-20,CU-10065,Sarah Rodriguez,Corporate,United States,Springfield,Illinois,Central,PRD-OFF-3918,Office Supplies,Art,Art Executive 646,2,0.0,164.07,-6.42
ORD-100665,2024-04-26,2024-04-29,CU-10185,William Garcia,Home Office,United States,Austin,Texas,Central,PRD-OFF-3947,Office Supplies,Binders,Binders Deluxe 241,8,0.2,187.47,7.88
ORD-100666,2025-05-21,2025-05-23,CU-10145,Jennifer Williams,Consumer,United States,Ann Arbor,Michigan,Central,PRD-OFF-2661,Office Supplies,Art,Art Standard 267,7,0.0,706.56,16.35
ORD-100667,2025-04-08,2025-04-15,CU-10006,James Williams,Home Office,United States,Portland,Oregon,West,PRD-TEC-5237,Technology,Copiers,Copiers Classic 111,8,0.0,5300.5,7.83
ORD-100668,2023-08-26,2023-08-31,CU-10230,Michael Lopez,Home Office,United States,Ann Arbor,Michigan,Central,PRD-OFF-5224,Office Supplies,Binders,Binders Standard 534,9,0.0,945.78,17.55
ORD-100669,2024-02-09,2024-02-14,CU-10232,David Lee,Corporate,United States,Orlando,Florida,South,PRD-FUR-5852,Furniture,Chairs,Chairs Classic 571,6,0.3,388.76,7.28
ORD-100670,2023-02-18,2023-02-23,CU-10136,Michael Martinez,Corporate,United States,Eugene,Oregon,West,PRD-FUR-2377,Furniture,Furnishings,Furnishings Advanced 404,1,0.3,389.49,-10.0
ORD-100671,2025-12-31,2026-01-01,CU-10064,James Brown,Corporate,United States,Reno,Nevada,West,PRD-OFF-2656,Office Supplies,Art,Art Deluxe 945,9,0.0,87.06,-6.67
ORD-100672,2025-02-21,2025-02-26,CU-10040,Sarah Davis,Corporate,United States,Cleveland,Ohio,Central,PRD-FUR-5967,Furniture,Tables,Tables Basic 838,2,0.1,1370.39,185.62
ORD-100673,2025-11-18,2025-11-23,CU-10124,Patricia Johnson,Consumer,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-7671,Office Supplies,Storage,Storage Standard 383,9,0.15,570.17,-7.79
ORD-100674,2024-02-29,2024-03-01,CU-10212,Michael Wilson,Corporate,United States,Eugene,Oregon,West,PRD-TEC-8547,Technology,Accessories,Accessories Elite 326,4,0.15,484.15,103.65
ORD-100675,2025-05-11,2025-05-17,CU-10168,Jennifer Thomas,Corporate,United States,Nashville,Tennessee,South,PRD-OFF-5189,Office Supplies,Storage,Storage Advanced 942,8,0.0,826.01,154.05
ORD-100676,2025-04-05,2025-04-06,CU-10292,Michael Anderson,Consumer,United States,Worcester,Massachusetts,East,PRD-FUR-8070,Furniture,Bookcases,Bookcases Basic 398,6,0.0,2602.65,421.97
ORD-100677,2025-04-30,2025-05-07,CU-10011,Susan Davis,Corporate,United States,Detroit,Michigan,Central,PRD-TEC-3606,Technology,Machines,Machines Executive 721,2,0.15,2530.6,-153.58
ORD-100678,2025-04-01,2025-04-06,CU-10209,Joseph Lopez,Home Office,United States,Springfield,Illinois,Central,PRD-OFF-9724,Office Supplies,Storage,Storage Advanced 745,2,0.2,134.38,13.59
ORD-100679,2025-03-14,2025-03-16,CU-10206,Patricia Wilson,Corporate,United States,Memphis,Tennessee,South,PRD-FUR-2610,Furniture,Tables,Tables Executive 395,1,0.0,502.77,96.37
ORD-100680,2025-02-24,2025-03-01,CU-10214,Robert Rodriguez,Home Office,United States,Nashville,Tennessee,South,PRD-FUR-6325,Furniture,Tables,Tables Standard 724,10,0.3,3345.0,1079.58
ORD-100681,2024-05-26,2024-05-28,CU-10291,Susan Johnson,Consumer,United States,Orlando,Florida,South,PRD-TEC-4273,Technology,Copiers,Copiers Deluxe 970,3,0.4,714.61,227.65
ORD-100682,2024-10-22,2024-10-24,CU-10150,Karen Johnson,Home Office,United States,New York City,New York,East,PRD-OFF-2821,Office Supplies,Art,Art Deluxe 800,10,0.4,196.9,19.71
ORD-100683,2024-11-09,2024-11-16,CU-10081,Mary Davis,Consumer,United States,Las Vegas,Nevada,West,PRD-TEC-9803,Technology,Phones,Phones Executive 987,9,0.3,957.79,314.91
ORD-100684,2023-09-05,2023-09-11,CU-10273,Karen Moore,Home Office,United States,Worcester,Massachusetts,East,PRD-FUR-3032,Furniture,Bookcases,Bookcases Executive 948,1,0.4,215.32,13.84
ORD-100685,2023-08-01,2023-08-03,CU-10134,Susan Jackson,Corporate,United States,Jersey City,New Jersey,East,PRD-TEC-9053,Technology,Accessories,Accessories Standard 348,8,0.0,7847.61,620.91
ORD-100686,2024-05-16,2024-05-23,CU-10133,Joseph Martinez,Corporate,United States,Cleveland,Ohio,Central,PRD-OFF-6942,Office Supplies,Storage,Storage Basic 708,1,0.1,19.82,5.75
ORD-100687,2024-08-19,2024-08-22,CU-10081,Mary Davis,Home Office,United States,Ann Arbor,Michigan,Central,PRD-OFF-5963,Office Supplies,Paper,Paper Standard 250,10,0.0,491.86,135.49
ORD-100688,2023-10-31,2023-11-05,CU-10006,James Williams,Corporate,United States,Cleveland,Ohio,Central,PRD-TEC-8950,Technology,Machines,Machines Advanced 759,3,0.3,1698.56,480.19
ORD-100689,2023-12-13,2023-12-20,CU-10268,Linda Brown,Corporate,United States,Savannah,Georgia,South,PRD-FUR-6840,Furniture,Chairs,Chairs Advanced 330,5,0.0,1127.32,197.28
ORD-100690,2025-10-18,2025-10-22,CU-10291,Susan Johnson,Corporate,United States,Newark,New Jersey,East,PRD-TEC-1917,Technology,Phones,Phones Executive 741,2,0.0,887.27,297.43
ORD-100691,2025-07-03,2025-07-08,CU-10267,Mary Jackson,Home Office,United States,Spokane,Washington,West,PRD-FUR-4113,Furniture,Tables,Tables Deluxe 806,8,0.15,1365.55,-142.45
ORD-100692,2023-05-11,2023-05-13,CU-10267,Mary Jackson,Consumer,United States,Houston,Texas,Central,PRD-FUR-2907,Furniture,Furnishings,Furnishings Classic 200,9,0.0,7194.55,-372.58
ORD-100693,2025-06-24,2025-06-25,CU-10243,James Martinez,Home Office,United States,San Diego,California,West,PRD-FUR-4191,Furniture,Furnishings,Furnishings Basic 682,1,0.4,326.67,77.98
ORD-100694,2025-07-23,2025-07-24,CU-10128,Jessica Taylor,Home Office,United States,Raleigh,North Carolina,South,PRD-FUR-9242,Furniture,Bookcases,Bookcases Classic 626,5,0.1,3864.24,79.49
ORD-100695,2024-09-24,2024-09-30,CU-10225,Patricia Wilson,Consumer,United States,Jersey City,New Jersey,East,PRD-OFF-8261,Office Supplies,Labels,Labels Classic 607,3,0.0,277.35,86.71
ORD-100696,2024-12-02,2024-12-08,CU-10275,Joseph Garcia,Consumer,United States,Seattle,Washington,West,PRD-FUR-3532,Furniture,Bookcases,Bookcases Basic 427,9,0.1,3653.86,495.11
ORD-100697,2024-10-25,2024-10-27,CU-10098,Linda Martin,Home Office,United States,Atlanta,Georgia,South,PRD-TEC-5306,Technology,Machines,Machines Advanced 628,8,0.15,8028.38,-286.12
ORD-100698,2025-08-24,2025-08-31,CU-10155,Michael Hernandez,Corporate,United States,Springfield,Illinois,Central,PRD-TEC-7697,Technology,Accessories,Accessories Advanced 560,5,0.3,2291.9,-280.41
ORD-100699,2024-12-25,2024-12-31,CU-10071,Thomas Brown,Home Office,United States,Charlotte,North Carolina,South,PRD-FUR-9240,Furniture,Tables,Tables Basic 401,6,0.1,378.69,94.19
ORD-100700,2025-06-20,2025-06-27,CU-10140,Mary Johnson,Consumer,United States,New York City,New York,East,PRD-OFF-7144,Office Supplies,Art,Art Classic 147,7,0.15,651.66,223.82
ORD-100701,2023-05-02,2023-05-03,CU-10028,Mary Davis,Corporate,United States,Cleveland,Ohio,Central,PRD-OFF-5896,Office Supplies,Binders,Binders Classic 237,2,0.0,188.31,54.04
ORD-100702,2024-02-14,2024-02-19,CU-10045,Michael Martin,Home Office,United States,Savannah,Georgia,South,PRD-TEC-6918,Technology,Accessories,Accessories Basic 806,1,0.2,1050.04,345.04
ORD-100703,2025-07-02,2025-07-08,CU-10109,Jessica Anderson,Consumer,United States,Eugene,Oregon,West,PRD-OFF-8001,Office Supplies,Storage,Storage Advanced 303,5,0.0,454.9,77.84
ORD-100704,2025-03-22,2025-03-29,CU-10249,Thomas Taylor,Consumer,United States,Buffalo,New York,East,PRD-TEC-2509,Technology,Copiers,Copiers Pro 616,6,0.0,5300.89,1151.44
ORD-100705,2023-08-19,2023-08-24,CU-10081,Mary Davis,Consumer,United States,Boston,Massachusetts,East,PRD-TEC-6567,Technology,Copiers,Copiers Basic 576,8,0.2,1732.47,-196.61
ORD-100706,2025-07-18,2025-07-23,CU-10221,Patricia Lee,Consumer,United States,Worcester,Massachusetts,East,PRD-TEC-4282,Technology,Copiers,Copiers Pro 108,4,0.2,4129.87,479.82
ORD-100707,2024-12-27,2025-01-02,CU-10295,Richard Taylor,Consumer,United States,Seattle,Washington,West,PRD-OFF-6365,Office Supplies,Paper,Paper Elite 126,9,0.2,735.41,240.72
ORD-100708,2024-10-07,2024-10-09,CU-10106,Sarah Jones,Corporate,United States,Portland,Oregon,West,PRD-OFF-7145,Office Supplies,Paper,Paper Deluxe 890,6,0.0,635.57,169.75
ORD-100709,2023-02-22,2023-02-26,CU-10106,Sarah Jones,Corporate,United States,Orlando,Florida,South,PRD-OFF-4434,Office Supplies,Paper,Paper Deluxe 889,7,0.0,135.34,-9.28
ORD-100710,2023-09-04,2023-09-08,CU-10183,Mary Smith,Consumer,United States,Detroit,Michigan,Central,PRD-FUR-2639,Furniture,Bookcases,Bookcases Classic 361,9,0.3,914.72,45.88
ORD-100711,2024-12-27,2024-12-30,CU-10158,Elizabeth Thomas,Consumer,United States,Worcester,Massachusetts,East,PRD-TEC-5079,Technology,Phones,Phones Executive 996,8,0.2,7090.96,-902.79
ORD-100712,2023-12-30,2024-01-04,CU-10004,Robert Martin,Home Office,United States,Seattle,Washington,West,PRD-OFF-7868,Office Supplies,Binders,Binders Pro 710,4,0.3,226.83,59.34
ORD-100713,2023-12-20,2023-12-22,CU-10265,Linda Garcia,Consumer,United States,Spokane,Washington,West,PRD-FUR-1423,Furniture,Chairs,Chairs Classic 308,5,0.2,1572.42,-213.47
ORD-100714,2024-11-10,2024-11-11,CU-10240,Jennifer Lee,Consumer,United States,Jersey City,New Jersey,East,PRD-TEC-8793,Technology,Copiers,Copiers Standard 261,2,0.0,367.16,-34.44
ORD-100715,2025-08-09,2025-08-13,CU-10274,Susan Jackson,Corporate,United States,Atlanta,Georgia,South,PRD-OFF-4215,Office Supplies,Art,Art Basic 231,6,0.0,282.25,25.09
ORD-100716,2023-09-15,2023-09-17,CU-10263,John Smith,Home Office,United States,Seattle,Washington,West,PRD-FUR-8571,Furniture,Chairs,Chairs Executive 389,10,0.15,1185.27,16.96
ORD-100717,2025-11-30,2025-12-05,CU-10295,Richard Taylor,Corporate,United States,Springfield,Illinois,Central,PRD-OFF-1558,Office Supplies,Paper,Paper Pro 865,7,0.0,674.33,-52.95
ORD-100718,2024-05-02,2024-05-04,CU-10203,Jennifer Hernandez,Corporate,United States,Austin,Texas,Central,PRD-OFF-2930,Office Supplies,Storage,Storage Deluxe 743,10,0.15,1012.86,124.52
ORD-100719,2024-07-26,2024-08-01,CU-10263,John Smith,Corporate,United States,Columbus,Ohio,Central,PRD-OFF-7988,Office Supplies,Art,Art Classic 779,2,0.0,88.75,21.39
ORD-100720,2023-02-22,2023-02-27,CU-10064,James Brown,Consumer,United States,Jersey City,New Jersey,East,PRD-FUR-9269,Furniture,Bookcases,Bookcases Standard 994,6,0.0,1865.86,621.6
ORD-100721,2024-01-09,2024-01-13,CU-10261,Richard Taylor,Consumer,United States,Seattle,Washington,West,PRD-FUR-9697,Furniture,Bookcases,Bookcases Standard 676,9,0.1,4019.94,791.31
ORD-100722,2023-12-08,2023-12-11,CU-10081,Mary Davis,Home Office,United States,Newark,New Jersey,East,PRD-FUR-8667,Furniture,Furnishings,Furnishings Deluxe 385,1,0.3,605.64,179.8
ORD-100723,2024-10-21,2024-10-23,CU-10153,Charles Moore,Home Office,United States,Buffalo,New York,East,PRD-TEC-3625,Technology,Accessories,Accessories Deluxe 851,10,0.0,11449.96,-894.29
ORD-100724,2024-05-11,2024-05-15,CU-10081,Mary Davis,Consumer,United States,Nashville,Tennessee,South,PRD-OFF-3333,Office Supplies,Binders,Binders Deluxe 382,3,0.0,57.6,-2.71
ORD-100725,2024-07-18,2024-07-25,CU-10167,Barbara Martinez,Home Office,United States,Buffalo,New York,East,PRD-FUR-6593,Furniture,Furnishings,Furnishings Deluxe 776,8,0.4,1459.19,-106.76
ORD-100726,2024-07-11,2024-07-12,CU-10195,Barbara Johnson,Corporate,United States,Austin,Texas,Central,PRD-OFF-9102,Office Supplies,Labels,Labels Standard 997,8,0.2,197.33,-5.79
ORD-100727,2025-06-04,2025-06-08,CU-10029,Elizabeth Williams,Corporate,United States,Pittsburgh,Pennsylvania,East,PRD-TEC-9109,Technology,Accessories,Accessories Executive 782,5,0.4,589.92,-16.89
ORD-100728,2024-03-29,2024-04-03,CU-10222,Susan Lopez,Corporate,United States,Austin,Texas,Central,PRD-TEC-2924,Technology,Copiers,Copiers Executive 143,10,0.0,9818.83,1353.16
ORD-100729,2024-05-03,2024-05-06,CU-10297,Elizabeth Wilson,Corporate,United States,Nashville,Tennessee,South,PRD-TEC-1420,Technology,Copiers,Copiers Classic 687,9,0.3,7670.69,1415.5
ORD-100730,2024-03-18,2024-03-23,CU-10092,Barbara Thomas,Corporate,United States,Philadelphia,Pennsylvania,East,PRD-OFF-1783,Office Supplies,Binders,Binders Classic 969,5,0.1,375.96,-4.39
ORD-100731,2024-10-26,2024-10-30,CU-10134,Susan Jackson,Home Office,United States,Spokane,Washington,West,PRD-OFF-6010,Office Supplies,Storage,Storage Standard 964,8,0.1,312.36,2.58
ORD-100732,2023-07-27,2023-08-02,CU-10046,David Miller,Home Office,United States,Raleigh,North Carolina,South,PRD-FUR-6288,Furniture,Furnishings,Furnishings Deluxe 371,8,0.0,2784.04,917.77
ORD-100733,2023-02-02,2023-02-03,CU-10097,Charles Jackson,Corporate,United States,Columbus,Ohio,Central,PRD-TEC-6573,Technology,Phones,Phones Deluxe 195,2,0.15,1719.76,-132.62
ORD-100734,2025-12-27,2025-12-30,CU-10203,Jennifer Hernandez,Home Office,United States,Las Vegas,Nevada,West,PRD-OFF-4677,Office Supplies,Labels,Labels Elite 431,4,0.15,32.94,-4.51
ORD-100735,2024-03-24,2024-03-26,CU-10115,Mary Wilson,Consumer,United States,Atlanta,Georgia,South,PRD-OFF-9496,Office Supplies,Paper,Paper Pro 978,10,0.1,499.31,28.04
ORD-100736,2025-03-29,2025-04-04,CU-10294,James Martin,Corporate,United States,Raleigh,North Carolina,South,PRD-OFF-5045,Office Supplies,Storage,Storage Advanced 340,6,0.2,66.53,18.63
ORD-100737,2023-09-21,2023-09-22,CU-10259,Joseph Anderson,Home Office,United States,Charlotte,North Carolina,South,PRD-FUR-2059,Furniture,Bookcases,Bookcases Deluxe 576,5,0.4,1614.36,234.94
ORD-100738,2023-12-17,2023-12-18,CU-10286,Linda Wilson,Corporate,United States,Orlando,Florida,South,PRD-TEC-9041,Technology,Machines,Machines Elite 798,6,0.0,5256.86,1087.15
ORD-100739,2025-06-01,2025-06-07,CU-10068,Jennifer Thomas,Corporate,United States,Savannah,Georgia,South,PRD-TEC-1867,Technology,Accessories,Accessories Advanced 338,10,0.2,5122.85,1441.4
ORD-100740,2025-01-03,2025-01-08,CU-10061,Richard Lee,Home Office,United States,Buffalo,New York,East,PRD-FUR-2542,Furniture,Tables,Tables Deluxe 715,3,0.0,2281.14,36.26
ORD-100741,2025-04-06,2025-04-11,CU-10198,Barbara Jackson,Consumer,United States,Memphis,Tennessee,South,PRD-OFF-7576,Office Supplies,Paper,Paper Elite 418,6,0.0,326.95,-18.87
ORD-100742,2024-02-15,2024-02-17,CU-10179,William Moore,Consumer,United States,Pittsburgh,Pennsylvania,East,PRD-TEC-9669,Technology,Accessories,Accessories Pro 720,1,0.0,591.06,-88.15
ORD-100743,2023-01-26,2023-01-27,CU-10167,Barbara Martinez,Home Office,United States,Charlotte,North Carolina,South,PRD-TEC-3534,Technology,Accessories,Accessories Elite 276,4,0.2,2643.39,-268.35
ORD-100744,2025-02-05,2025-02-10,CU-10090,Sarah Miller,Corporate,United States,Atlanta,Georgia,South,PRD-FUR-9153,Furniture,Chairs,Chairs Elite 926,5,0.0,4223.89,1267.65
ORD-100745,2024-01-31,2024-02-05,CU-10079,Patricia Lopez,Corporate,United States,Ann Arbor,Michigan,Central,PRD-FUR-1960,Furniture,Chairs,Chairs Advanced 352,6,0.3,714.73,-92.35
ORD-100746,2025-09-10,2025-09-17,CU-10050,Linda Jackson,Home Office,United States,Pittsburgh,Pennsylvania,East,PRD-TEC-7177,Technology,Machines,Machines Basic 428,3,0.3,2980.23,155.33
ORD-100747,2023-06-18,2023-06-22,CU-10012,Joseph Martin,Home Office,United States,Orlando,Florida,South,PRD-OFF-1682,Office Supplies,Labels,Labels Executive 413,8,0.0,749.08,85.23
ORD-100748,2024-01-21,2024-01-22,CU-10157,Richard Jones,Home Office,United States,Portland,Oregon,West,PRD-FUR-9584,Furniture,Chairs,Chairs Basic 494,4,0.3,977.2,214.27
ORD-100749,2024-01-01,2024-01-06,CU-10189,Robert Jones,Corporate,United States,Newark,New Jersey,East,PRD-FUR-4375,Furniture,Tables,Tables Advanced 174,4,0.0,1883.94,585.99
ORD-100750,2023-08-27,2023-08-30,CU-10002,Linda Jones,Corporate,United States,Portland,Oregon,West,PRD-FUR-6074,Furniture,Bookcases,Bookcases Executive 145,3,0.3,357.88,68.07
ORD-100751,2024-02-24,2024-03-01,CU-10139,Mary Hernandez,Corporate,United States,Orlando,Florida,South,PRD-OFF-8358,Office Supplies,Storage,Storage Deluxe 936,8,0.0,49.6,9.82
ORD-100752,2023-09-21,2023-09-27,CU-10114,Mary Brown,Consumer,United States,New York City,New York,East,PRD-OFF-5693,Office Supplies,Binders,Binders Standard 649,6,0.3,378.46,-2.88
ORD-100753,2024-08-06,2024-08-13,CU-10291,Susan Johnson,Corporate,United States,Houston,Texas,Central,PRD-FUR-7358,Furniture,Chairs,Chairs Classic 305,3,0.0,1471.48,-52.5
ORD-100754,2024-01-13,2024-01-14,CU-10034,Barbara Miller,Corporate,United States,Reno,Nevada,West,PRD-TEC-1716,Technology,Machines,Machines Classic 711,1,0.1,1316.73,279.75
ORD-100755,2023-01-30,2023-02-01,CU-10174,Patricia Brown,Corporate,United States,Springfield,Illinois,Central,PRD-FUR-8190,Furniture,Chairs,Chairs Executive 489,3,0.1,2307.95,41.41
ORD-100756,2023-02-21,2023-02-28,CU-10225,Patricia Wilson,Home Office,United States,Jersey City,New Jersey,East,PRD-FUR-6270,Furniture,Tables,Tables Advanced 158,2,0.0,1264.1,268.04
ORD-100757,2025-01-28,2025-01-29,CU-10073,Karen Miller,Corporate,United States,Newark,New Jersey,East,PRD-FUR-8805,Furniture,Chairs,Chairs Executive 887,10,0.0,1516.96,-212.53
ORD-100758,2025-03-01,2025-03-04,CU-10198,Barbara Jackson,Home Office,United States,Savannah,Georgia,South,PRD-OFF-3856,Office Supplies,Storage,Storage Classic 590,3,0.15,270.65,45.62
ORD-100759,2025-03-06,2025-03-09,CU-10082,Charles Williams,Corporate,United States,Dallas,Texas,Central,PRD-FUR-7648,Furniture,Chairs,Chairs Classic 520,9,0.2,5572.3,-256.04
ORD-100760,2025-05-12,2025-05-16,CU-10235,Elizabeth Anderson,Corporate,United States,Memphis,Tennessee,South,PRD-OFF-6954,Office Supplies,Storage,Storage Advanced 781,7,0.1,415.44,55.75
ORD-100761,2025-08-06,2025-08-11,CU-10209,Joseph Lopez,Corporate,United States,Columbus,Ohio,Central,PRD-FUR-4558,Furniture,Furnishings,Furnishings Elite 655,8,0.3,1709.52,-212.93
ORD-100762,2024-11-22,2024-11-27,CU-10080,Elizabeth Davis,Corporate,United States,Nashville,Tennessee,South,PRD-FUR-4240,Furniture,Tables,Tables Executive 681,3,0.0,846.97,144.51
ORD-100763,2023-11-05,2023-11-09,CU-10162,Patricia Williams,Corporate,United States,Atlanta,Georgia,South,PRD-OFF-2473,Office Supplies,Labels,Labels Pro 792,2,0.0,29.72,0.47
ORD-100764,2024-10-03,2024-10-06,CU-10103,Robert Moore,Consumer,United States,Spokane,Washington,West,PRD-OFF-3618,Office Supplies,Labels,Labels Advanced 697,8,0.0,687.31,172.63
ORD-100765,2023-11-08,2023-11-10,CU-10212,Michael Wilson,Home Office,United States,Boston,Massachusetts,East,PRD-TEC-1645,Technology,Copiers,Copiers Basic 806,4,0.4,630.33,-63.96
